INVOICE_ID,REQUISITION_NUMBER
1048282,9439
1048284,9448
1048293,1390
1051259,1392
1046244,9476
1122242,9981
1120246,9985
1125242,9999
1130246,10020
1132253,10014
1132255,10016
1130247,10030
1135243,10023
1237341,325
1237329,11299
1238247,11306
1238242,11308
1237243,11316
1242373,11354
1239797,329
1239789,11362
1239793,11373
1240276,11385
1240277,333
1242344,11426
1241269,11435
1306283,12081
1297250,379
1412764,12080
1304316,12092
1304294,12101
1298279,12096
1303253,12103
1299535,12105
1300253,12109
1300260,12111
1303270,796
1303254,12113
1304302,12121
1303274,801
1304248,12162
1304273,12138
1304274,12139
1304275,12140
1304256,12148
1303264,12156
1304265,12163
1304271,12169
1304304,12188
1304305,12189
1304293,12197
1306249,12214
1305555,12213
1305556,12215
1306251,12220
1309246,12229
1311266,12241
1234260,312
1234315,1521
1234317,1521
1234322,1521
1234423,1521
1234334,1521
1234336,1521
1234354,1521
1234369,1521
1234376,1521
1325800,12573
1330794,12574
1325823,1602
1325816,1602
1325810,1602
1325912,1602
1325903,1602
1325901,1602
1325875,1602
1325867,1602
1325858,1602
1325851,1602
1325915,1602
1325999,1602
1325982,1602
1325976,1602
1325970,1602
1325961,1602
1325956,1602
1325954,1602
1317273,12429
1318835,12440
1318848,412
1319223,12449
1320854,1584
1318913,827
1318821,12463
1318899,12484
1318895,12488
1318896,12489
1318907,12490
1320841,12510
1320843,12524
1320852,12537
1323762,12562
1321787,12555
1321779,12556
1321788,841
1311259,391
1314774,12263
1312720,12273
1313971,12309
1313740,12296
1313748,12314
1314766,12316
1314762,12319
1330826,12762
1330766,12777
1330790,12789
1330277,12806
1330275,12807
1331758,12811
1332758,438
1326771,12639
1360791,12916
1360765,12926
1360806,1643
1362762,12923
1360805,1644
1033253,9210
1031247,463
1030230,9217
1031255,472
1033376,9264
1033370,9269
1034261,9275
1034246,9278
1033267,9279
1034263,9288
1035249,9301
1039479,477
1039466,9298
1033362,9311
1336758,12819
1325944,1602
1325941,1602
1325936,1602
1325934,1602
1326047,1602
1326029,1602
1326023,1602
1326021,1602
1326016,1602
1326013,1602
1326006,1602
1328794,1607
1325788,12594
1326761,12616
1313975,12329
1313987,12327
1313978,12331
1313988,12334
1314011,12344
1314000,12346
1414767,1035
1414446,13767
1414775,13783
1339757,12824
1339759,12826
1350757,12847
1359772,864
1394322,13464
1394179,13475
1406798,13478
1397764,1687
1394303,13503
1394339,1689
1399768,13517
1325779,12632
1325808,418
1325801,12634
1326060,12650
1326085,12661
1328789,12668
1326093,12683
1328785,12701
1330777,12715
1328760,12712
1438996,14273
1438998,14279
1440826,14286
1440831,14282
1439001,14284
1446774,1338
1448767,1756
1457771,1348
1446764,14319
1366918,13023
1366952,13036
1366949,13046
1368757,898
1370776,13063
1366938,13070
1366941,13073
1369760,13080
1369763,13083
1370774,13099
1373758,13114
1416775,1075
1417791,13895
1417765,13908
1415366,1080
1417811,1092
1417812,1093
1420766,536
1420760,13966
1407034,13533
1407035,13534
1408068,13534
1407036,13535
1407037,13536
1406782,13553
1408053,13578
1406795,13559
1406790,13565
1406789,13567
1406774,13577
1406785,13596
1406776,13556
1406777,13615
1408056,13618
1408770,13625
1499790,14589
1505764,14599
1516760,14621
1516763,14625
1516776,14626
1515762,14629
1516780,1481
1516764,14631
1515763,1482
1515764,1483
1516783,1783
1380957,13200
1380969,13204
1380970,13207
1382037,13232
1380961,13217
1382760,13233
1380982,13235
1380987,13240
1380976,13243
1380980,13249
1380995,13255
1382046,13260
1380998,480
1382040,13263
1381760,1668
1382048,13284
1387787,13289
1382211,13299
1382193,13303
1382194,13304
1382200,13310
1382202,13312
1387826,13317
1387776,13321
1387794,13323
1387792,13327
1387829,13383
1387830,13384
1389058,13386
1421958,13997
1423814,1167
1421125,14019
1421137,14036
1527907,14747
1524897,1530
1527926,1533
1532929,1540
1532938,1547
1532940,1551
1527927,607
1414430,1021
1414444,13728
1414402,13730
1414409,13734
1414401,13742
1465763,14371
1479762,14383
1482769,1371
1481765,14394
1481763,14395
1476795,14404
1476797,14406
1482772,1384
1491758,1385
1604923,1900
1604908,15496
1604935,15504
1615041,1976
1615835,15641
1615850,15647
1615793,15649
1613106,1982
1614775,1984
1613097,15656
1613092,15659
1604922,1898
1607394,792
1607385,1900
1604952,1930
1607809,1925
1609773,1944
1609771,1945
1608991,15547
1609776,15560
1609775,15563
1563807,1665
1564780,741
1566780,1680
1566778,15045
1574064,15080
1582778,15101
1582782,15105
1582785,15109
1582768,15111
1581769,15124
1613068,15662
1429795,14164
1429241,14176
1429248,14177
1429245,1282
1429246,1283
1435826,14192
1435827,14193
1435819,14207
1435840,14209
1434059,14222
1360766,12872
1360771,12879
1360774,12887
1365782,1639
1360779,12899
1365773,12905
1360788,12909
1613088,15592
1613048,15598
1613051,15601
1611855,798
1613940,799
1613936,1952
1612770,15616
1048264,9453
1048259,9455
1048286,9457
1048305,135
1421097,1719
1421086,13978
1421074,544
1423807,1138
1421079,13976
1421959,1721
1421073,1135
1421965,13986
1421078,13983
1421964,13989
1204305,10740
1204308,10746
1202246,10757
1204312,227
1202250,10769
1202257,10770
1206246,10781
1210274,657
1206251,10807
1208246,10817
1206261,10820
1206243,10829
1213587,659
1314013,12355
1314017,12358
1314030,12360
1314036,12369
1320840,12377
1317271,12386
1316814,12397
1317260,12400
1317265,12403
1316820,398
1134267,1439
1132261,10040
1250282,11609
1253249,11615
1249323,11584
1218250,253
1217257,255
1221267,678
1221271,682
1221273,684
1221276,687
1221253,10969
1221286,10990
1223245,10996
1223246,10998
1222426,11003
1222278,11028
1222461,278
1222465,289
1224246,295
1224247,296
1225248,11046
1255339,11723
1262250,11738
1264577,11777
1264585,767
1264578,11784
1265250,11788
1269249,11800
1272257,771
1272266,360
1282301,11833
1272245,11841
1273245,11857
1232308,304
1231242,11140
1232288,11164
1232265,11175
1232290,11179
1232287,11183
1009195,8950
1015174,1332
1015172,1332
1009182,8955
1009248,432
1009249,433
1012545,1346
1009208,8982
1012494,8995
1012506,8990
1133242,10047
1134270,574
1134271,162
1141247,10049
1134259,10051
1141286,10061
1141242,10077
1141260,10085
1145244,10112
1141290,1451
1145253,10119
1141269,10095
1153245,10109
1141280,10111
1141263,10117
1141267,10130
1394182,13445
1393807,1682
1287283,367
1206268,646
1202245,10752
1424886,1185
1424871,14063
1424867,14067
1052550,9567
1052538,9578
1052544,9586
1052563,9600
1051254,9602
1052558,1405
1052535,9607
1056268,520
1055302,522
300000024114459,9615
1052632,9626
1056242,9634
1039281,1379
1036250,9316
1039287,128
1039609,481
1035245,9341
1330842,1623
1435811,14258
1436762,14258
1438912,14259
1435847,1316
1438906,1326
1408810,509
1411762,13670
1414421,13681
1411785,13690
1414428,1014
1414403,13691
1411788,13695
1411784,13702
1048296,1397
1048299,1401
1048258,9505
1048261,9507
1050253,9511
1050266,9523
1050271,9515
1050275,1404
1065247,9534
1498779,14564
1499761,14577
1499779,1461
1501758,1462
1414782,1705
1414788,13789
1417780,13793
1417779,13798
1415331,13823
1415344,13836
1415346,13838
1415964,13865
1416027,1708
1417763,13853
1416007,13857
1415317,13858
1415771,528
1415965,13871
1417795,1063
1393800,13420
1393761,953
1026230,9182
1033262,9187
1026244,9196
1026245,9197
1026237,9188
1027227,9202
1030241,1373
1093244,9748
1090244,9761
1096243,540
1096244,541
1093250,148
1095244,1418
1094242,9779
1094249,9786
1421113,1716
1518801,1488
1515773,1489
1519976,1489
1362763,12929
1362761,12944
1363762,12949
1365784,457
1365772,12967
1365785,458
1366900,12985
1366449,1648
1366901,13012
1366887,13018
1366909,13021
1515761,14640
1518800,1501
1519977,1502
1518786,14670
1426783,14103
1553787,737
1555872,1830
1554768,14958
1552787,1621
1554767,14910
1555897,1629
1555883,14969
1378759,13150
1379772,470
1379794,13152
1519987,14677
1518784,14681
1519964,14687
1426780,14108
1429769,14120
1429789,1229
1429783,1230
1429787,1234
1426852,1256
1427763,14129
1426824,14141
1426825,14142
1380954,13184
1518774,14690
1519992,1797
1519998,1515
1518794,1516
1519966,14694
1519969,14699
1524889,14701
1519994,1522
1522764,14742
1522765,14742
1551780,1609
1551774,14914
1554984,14937
1553783,1614
1586803,1785
1586802,15229
1589772,15257
1592790,15263
1592778,15276
1592794,766
1592789,15289
1591827,1811
1591828,1813
1591835,15308
1592822,15315
1592817,768
1592825,15330
1592829,15321
1592820,15329
1594065,1819
1594069,1820
1594066,1821
1592217,1873
1594073,15337
1581799,15119
1579966,15146
1581775,15148
1583047,15154
1581812,1730
1582881,1732
1579975,749
1533800,613
1532925,14829
1532912,14830
1536885,649
1536892,652
1536900,661
1536889,668
1536922,704
1536924,706
1536930,712
1536913,720
1536915,722
1536864,14853
1536947,683
1536946,685
1536870,14848
1579978,753
1581810,1748
1583232,15177
1582798,1760
1583233,15191
1583283,1771
1583776,761
1586789,15210
1583282,1775
1583370,1773
1587881,15221
1586787,15222
1586801,1783
1531854,14790
1531856,1557
1531853,14804
1533773,14809
1533786,1559
1533779,14817
1532920,14818
1532923,14821
1532928,1810
1532908,14839
1599014,782
1599094,15351
1599296,15355
1599092,15357
1599312,1837
1600970,15377
1601972,15369
1599104,1850
1603343,1879
1601930,15453
1603329,15456
1603358,787
1603350,1891
1603340,15473
1600974,15434
1599301,15436
1599307,1870
1601967,1876
1601936,15442
1601938,15446
1601957,1873
1601945,15448
1557973,14979
1558799,1633
1558785,1641
1558777,1644
1560776,15002
1560783,15019
1601944,15401
1601923,15416
1600969,15428
1633025,1929
1634022,15905
1633602,15935
1634487,15935
1633008,15897
1633645,15895
1633006,15900
1633029,2096
1633001,15906
1633603,1931
1631495,15834
1629416,15840
1631516,15853
1642754,2244
1642744,16264
1645310,2264
1681365,2283
1678237,16279
1683243,16281
1673286,16287
1679382,16304
1681364,2287
1615714,15766
1615713,15767
1617834,2040
1629427,2051
1631537,2053
1631512,15797
1629275,15808
1709239,16458
1708242,16461
1708264,2352
1712285,16464
1708263,2353
1680293,16319
1693239,16328
1683242,16325
1679374,16335
1683240,16340
1679372,16341
1686241,16342
1679373,16343
1679378,16345
1773345,2588
1773395,2590
1773329,16879
1773333,16883
1809734,2763
1811712,17326
1811713,17327
1812645,17329
1809738,2771
1813968,2774
1812650,2079
1812653,2776
1813970,2780
1812664,17353
1812679,2083
1802662,17223
1800327,17226
1799330,17229
1812655,17231
1834041,17459
1827061,2850
1825966,17460
1834051,2853
1830018,2855
1828975,17470
1828973,17473
1981293,18909
1978528,18912
1978795,18931
1984562,18945
1978560,1040
1984566,18960
1981301,2234
1985283,18987
1985297,18999
1985300,19002
1986280,19003
1986515,3795
1986277,19029
1986300,3810
1987568,3812
1987581,3820
1990284,19075
1835317,17561
1841101,2908
1880169,3145
1880050,3149
1880264,17924
1880048,17927
1880258,17934
1884640,17939
1884636,17943
1884654,3161
1884651,3165
1879002,3156
1882223,3157
1880164,2138
1955988,1001
1959979,18665
1956033,18671
1956030,1008
1963176,18675
1959975,3624
1962971,3634
1962164,18688
1962174,18695
1960982,18710
1963170,18714
1963174,18720
1822013,2815
1822016,2820
1822006,17416
1823091,2825
1829589,17425
1822060,17432
1827062,2835
1822212,17440
1827051,17445
1828979,2087
1825967,17448
1681359,16357
1686247,2299
1681374,16364
1681373,16368
1681361,16362
1687237,16369
1633589,15967
1633648,15965
1633596,15969
1633612,22
1633598,15975
1633632,15960
1637253,15989
1615513,15679
1615514,15685
1615866,1989
1615868,1991
1614776,1993
1615810,15711
1615814,15715
1615820,15722
1615822,15724
1615787,15728
1640582,16116
1640565,16124
1640560,16128
1640592,16132
1640570,16105
1708252,1977
1706241,16447
1642533,2226
1642745,16248
1770827,16820
1769160,2559
1769182,16823
1769155,2565
1773366,16832
1769176,16837
1769180,16846
1737259,1992
1743426,16584
1748241,16600
1777982,16982
1780567,2626
1777987,16997
1782637,16949
1777988,16993
1780550,17009
1780606,17025
1753268,1998
1793595,17149
1793598,17152
1794332,17153
1794334,17155
1794347,30
1798456,17196
1799334,17201
1799376,2714
1799355,17166
1799364,17172
1770247,2527
1770584,2539
1901272,18134
1897416,3280
1899973,18175
1899071,945
1902266,18204
1902974,3289
1902972,3291
1899983,2164
1901491,18220
1904162,3302
1902008,18223
1901498,3311
1782635,17038
1780605,17040
1782675,2642
1792362,17047
1780623,17049
1785424,2657
1782855,884
1780626,17069
1785414,17076
1914461,3382
1920035,18366
1914434,18371
1914415,18361
1914420,18372
1914422,18375
1914453,3387
1920030,18386
1914427,18391
1914470,3400
1914475,3412
1914474,3413
1836277,2097
1836284,2886
1836278,2098
1836400,17527
1836401,17529
1836466,2887
1836467,2888
1835136,17552
1836464,2891
1930970,3488
1929496,18482
1929499,18484
1940973,18508
1934970,18494
1937996,3498
1938004,3508
1938008,3512
1940988,18531
1847361,2105
1849988,17666
1856001,17675
1853983,5
1857966,3033
1870284,17768
1863045,912
1867055,17777
1863040,17782
1867059,3047
1863039,17783
1870293,3049
1863050,17786
1863051,17789
1870279,17805
1869155,17806
1875527,17862
1880053,919
1877972,17866
1875311,17873
1875317,3118
1880044,17901
1875680,3127
1877977,3130
1875683,3131
1877978,3132
1882211,17904
1883078,17914
1914484,18328
1914404,18345
1918009,18329
1914408,18334
1918020,18338
1914440,18343
1914132,962
1920042,3420
1920041,3421
1929497,18410
1928055,18412
1921397,3429
1921396,3434
1921404,3436
1921401,3440
1921394,18441
1928064,3455
1970362,18813
1972082,44
1972080,3704
1976375,18830
1971121,1020
1971129,1026
1985277,18840
1973340,3716
1975455,3720
1975288,18851
1978535,3735
1642015,16107
1642022,16114
1643414,16141
1639061,16146
1643411,16159
1643994,16154
1930050,3479
1928058,3471
1930056,973
1644010,2208
1643999,16201
1643775,2217
1643996,849
1643991,2222
1643981,16214
1643985,16221
1643975,16194
1642244,1958
1642246,1960
1642253,2192
1643997,16195
1643998,16196
1643767,16198
1770573,16760
1771326,16763
1770288,2529
1770276,16770
1687238,16406
1708246,1972
1773357,16892
1773369,2608
1777793,2619
1777920,2620
1781327,16966
1717244,2363
1712284,16479
1722417,2374
1735268,2384
1735240,16510
1735245,16517
1737899,16526
1737255,16530
1737256,16537
1852411,2985
1855130,2995
1855136,2995
1855140,2995
1855143,2995
1853977,3001
1863033,17733
1853973,3007
1855986,3009
1853968,2120
1855989,3012
1855984,3014
1858997,3022
1863980,17752
1863982,17754
1869166,17755
1867073,3019
1748242,16617
1751256,2426
1869505,17815
1873163,3074
1873996,3086
1874002,915
1875153,17856
1760569,2491
1760571,2492
1769573,16720
1769574,2507
1763568,16709
1769238,16717
1769708,16745
1769414,866
1880249,2144
1881284,3167
1884649,3169
1882219,3181
1883981,3187
1883071,17955
1883075,17961
1884644,3199
1883980,3203
1753467,16658
1753469,16660
1753471,16662
1758324,16664
1753489,2454
1753499,2475
1758323,16676
1758329,16677
1758342,2486
1885150,3218
1884587,18014
1884609,18020
1884595,18027
1886976,18058
1886229,18057
1773341,2574
1769148,16865
1886404,18062
1894469,18071
1889254,18102
1894452,18109
1894454,18121
1889548,18123
1901270,18131
1849283,2975
1852415,2968
1870289,17712
1855996,17723
1855999,17724
1901501,3316
1907049,3332
1902281,18255
1902280,18256
1902285,18260
1904138,2177
1884602,17975
1883083,3206
1883084,929
1884973,17988
1884635,17979
1884634,17980
1884597,17987
1884613,17990
1885142,17994
1904139,2178
1902293,3341
1902288,3343
1902396,3344
1904149,3345
1904146,3348
1902401,18283
1907051,3354
1907119,18296
1913287,3366
1913289,3367
1915027,18314
1912970,956
1913290,958
1889546,18126
1893969,938
1896071,18140
1901274,18145
1904131,18157
1962389,2217
1963422,18752
1965086,18761
1970342,18791
1970346,18796
1956035,18605
1950466,18610
1948807,18620
1956971,3578
1953971,3588
1955985,3587
1952971,3591
1953115,3597
1962169,18661
1962175,3649
1962289,18726
1962300,3662
1963164,18736
1962329,3664
1962315,3664
1962311,18742
1962380,18746
1974485,3740
1975290,18873
1978564,18862
1977304,3752
1981281,18888
1978531,3765
1976290,3757
1981289,18890
1974489,1037
1977321,1038
1976376,18899
1978555,3768
1977482,18915
1637262,2123
1637289,2125
1637287,2128
1637285,2130
1637272,2134
1637274,2148
1638088,16029
1638082,16030
1638083,16032
1638078,16041
1638326,16053
1638333,16063
1638331,16060
1638332,16062
1640250,16068
1640586,16073
1640593,16077
1733237,16544
1735249,16549
1737900,16552
1737237,2387
1735257,16554
1735271,2392
1737260,1991
1942969,18541
1941000,3534
1948817,18549
1947083,982
1947085,984
1953345,18563
1947971,18564
1949000,18565
1948150,18575
1948165,987
1948818,18596
1782908,2046
1782906,2048
1792375,2671
1783512,17082
1821999,17364
1821976,17376
1822002,17380
1821969,17401
1615864,2003
1616793,15753
1616799,2032
1615716,2031
1617828,15761
1841966,17591
1841105,2924
1848089,17606
1848090,17615
1845996,2935
1848109,17641
1788328,17107
1792364,17110
1792345,17123
1793602,2058
1792333,17127
1792340,17128
1803683,2077
1800332,888
1802667,2731
1806653,2734
1801743,17245
1802659,17252
1807235,17254
1802037,891
1806648,17263
1806642,17276
1807004,17287
1807005,17288
1808898,17289
1808896,2751
1807234,17293
1807042,17292
1807040,893
1811702,17310
1809687,17324
1809731,17325
1828984,2866
1835120,17488
1835119,17489
1835970,17506
14348,256
14294,258
14329,259
14363,260
14344,274
14474,278
14451,286
14454,286
15975,292
15977,294
14674,326
14578,334
14579,334
15982,334
15989,334
16049,340
9346,159
9348,159
9350,159
9352,159
9355,160
9356,160
12174,198
12177,201
9343,195
9360,206
9345,212
12156,213
9371,211
9369,211
14440,245
14368,262
14373,262
14398,267
14401,267
14333,267
14416,269
14343,271
14422,271
14431,272
14432,272
14435,272
14302,231
1884617,17999
1884620,18002
1899066,18151
1894464,3260
1914456,3377
4001,7
4017,9
4006,10
4012,16
4230,24
7043,46
4233,50
7044,71
7046,74
6491,98
7910,107
9224,120
9234,9
7891,144
7894,146
7895,146
7880,139
7922,170
11455,173
32013,656
35068,681
63056,684
29431,662
29432,663
35048,127
44728,678
35042,688
35047,694
35063,696
35064,696
43019,143
42058,720
42041,726
42043,726
42036,727
42020,739
44756,821
47503,839
44780,847
46213,195
46210,197
46211,198
47494,873
46220,877
47496,895
47495,896
48032,905
23422,101
23400,510
23374,516
23363,518
23408,521
24036,530
23395,532
23364,519
24013,523
24021,523
24022,525
24024,525
24026,525
24054,539
24057,540
24070,542
24072,543
47498,562
23502,548
24124,554
26424,574
24125,578
19367,400
20027,403
21356,80
19388,425
19393,426
19400,428
21158,446
21172,447
21174,447
21184,449
20013,440
20019,440
23398,452
21193,449
21203,449
21212,449
21238,451
21249,451
21252,451
21262,451
21266,451
20022,459
21349,462
21347,468
21352,93
21291,469
21301,469
21309,469
21310,469
21319,471
21327,471
21328,471
21331,471
21333,471
21335,471
21338,471
21339,471
21343,471
21368,476
21345,471
21283,472
22172,493
22170,493
22169,494
42056,748
66491,157
43378,771
42123,784
42079,770
42078,770
42150,786
42129,182
42131,184
44335,796
42152,804
44730,806
44744,810
44736,812
44760,832
26417,581
26423,592
47499,608
30186,624
27052,631
27053,635
30195,640
29420,654
16062,342
16066,342
16067,342
16075,342
17308,343
17310,343
17315,344
17321,345
17325,345
17329,345
17336,347
17337,347
17344,347
17345,347
17347,347
17348,347
14680,350
19375,353
16116,52
16118,54
16121,63
16079,361
19403,366
17363,373
17366,374
17370,374
17386,374
17429,380
17417,393
19380,394
17423,395
18018,402
18019,402
18020,402
68575,1297
68574,1297
68559,1320
72036,284
68557,1323
68570,1321
72027,1339
69204,1347
72024,1350
72033,1370
74573,1363
73126,1358
72029,1359
63025,1198
66497,1209
63080,1219
63067,1212
68146,258
66480,1225
66484,1232
65130,1238
65120,1242
65121,1243
66501,1254
68150,260
67211,1257
68147,267
68149,266
68153,272
73133,1276
68263,274
78175,1517
78169,1517
76855,1543
79202,1558
76870,1566
76851,1563
82344,327
82341,1579
82321,1581
82355,1604
82336,1610
53030,1012
53039,222
54024,1009
54707,1034
56062,224
56069,1058
56072,1061
66487,1065
66488,1066
66495,1110
59474,1119
59476,1126
63045,1134
61272,1131
61275,1136
63052,245
63047,1143
61277,242
62243,1181
62255,1188
63036,1189
48014,914
48040,917
48041,5
50014,927
51027,950
51040,951
51041,951
51043,951
51047,215
52028,961
51054,216
51050,968
51049,964
56028,976
54033,974
53032,982
56031,988
53038,220
73142,290
74470,1391
74493,1425
74478,1424
74545,1436
74577,1435
74578,1447
73650,1455
73651,1455
76160,1468
76177,300
78227,1489
77156,1494
78180,1520
78181,1521
78161,1514
82356,1615
83155,1617
83163,1628
83164,1635
84248,1644
86167,1660
87157,350
128195,2348
128426,2352
128409,2360
128415,2367
131188,2386
128413,2369
128411,2373
128412,2376
134162,2403
133357,2412
136248,2417
139170,2433
136255,455
136235,2399
118218,2212
119425,2222
119480,2230
119434,432
119430,2220
119432,2224
119479,2229
128203,436
121179,2247
121184,2256
123156,2261
121239,2264
121237,2266
121245,2274
124156,2279
124197,2283
124158,2284
128160,2301
128161,2303
124202,2307
124204,2300
128208,438
128207,443
124201,2304
128159,2308
128175,2316
128173,2334
108299,2096
110186,415
110196,2114
113172,2128
113158,2140
113157,2141
113182,426
113166,2152
115464,2186
119424,2209
117158,2195
105420,2006
104158,2013
104156,2018
106386,2044
106376,2036
106379,403
106394,2043
106387,2045
107156,2056
110171,2059
110163,2063
110164,2077
110188,412
110192,413
110199,2103
88180,1683
96278,357
92154,1691
91164,1692
91173,1698
91180,1702
96240,1717
96285,1736
96259,1735
96264,1758
96282,1759
96229,1796
96243,1784
101294,363
97162,1817
96292,1821
101167,1867
101179,1872
101270,1875
103538,378
103540,380
101283,1891
101251,1895
103503,1920
103502,1922
101293,10
101304,385
101305,386
101306,387
102602,1953
103507,1960
105335,1975
203161,2849
203164,523
218326,525
212176,2875
218300,2887
212163,2894
212173,2904
218303,2898
218302,2916
214157,2926
219166,2933
219176,2953
219157,2956
222160,2964
222165,2965
229159,2969
222158,2969
225158,2985
227172,2989
227165,3008
227195,3020
227215,545
184191,504
188159,2760
184172,2753
218294,2783
200170,2790
200163,2813
200166,2820
231161,3031
227194,3048
228159,3057
231172,3067
232549,3081
232556,3087
232561,3105
136162,2426
134529,464
134525,464
136177,2465
136249,2467
136238,2470
136240,2453
136172,2458
136176,2461
139168,2496
139163,2502
139181,2506
148157,2519
146164,2529
149157,2546
153202,2549
153212,2552
148172,2556
153215,2567
155170,2559
153203,2561
155165,2577
155174,2587
153204,2571
155179,2590
157157,2592
160160,2612
162164,2616
162168,486
163158,2617
163157,2628
160165,2639
162158,2649
164162,2651
171157,2657
174158,2658
165161,2671
170160,2672
170158,2686
189164,2697
170165,2698
170166,2704
250757,3444
250760,3441
250778,620
250767,621
253649,3457
253681,3499
253660,3501
253679,3489
253650,3493
253661,3508
253693,3512
253691,3514
253667,3534
247717,3332
248638,3340
250779,3346
249683,3367
249660,3368
249559,3375
249664,3379
249576,3402
250747,3423
250770,612
250754,3438
257173,632
260496,3615
259169,3625
258221,3635
260522,3639
260506,3654
260516,3658
263164,642
265172,3672
265174,3673
265175,3674
275163,3689
275166,3694
245015,3226
246651,3252
246665,3257
246747,3285
247690,3292
247668,3309
247684,3311
247694,3324
232568,3102
232573,3106
232581,3114
245229,3129
241686,3132
245020,561
244930,3143
245236,3137
241693,3147
245241,3155
245023,566
244948,568
244941,3179
245011,3186
246172,571
253671,3537
252231,3542
256473,3547
256170,3565
256169,3566
256188,625
256474,3575
256475,3576
256477,3580
256481,3584
256515,3592
487262,3592
256516,3592
256517,3592
259165,3600
257172,631
298194,3930
298171,3935
296210,3937
298183,3957
304173,3958
298193,3963
298176,3972
298174,3970
298185,3976
298189,3976
298190,3977
304161,3986
304171,4005
306160,4014
304183,4009
275169,3698
279168,3700
279188,3750
279200,3721
279166,3751
279167,3752
283166,3762
279175,3767
279191,3776
279204,3788
283209,3813
283192,3819
283176,3831
284168,3838
309187,4034
309195,4057
309196,4035
309189,4038
309174,4050
309176,4050
309207,4084
309220,4070
309237,694
309221,4078
309213,700
289187,3885
294175,3908
294169,3913
294179,683
327213,4241
327159,4272
327233,729
327166,4279
327183,4281
327199,4284
332159,4310
341172,4325
347173,4343
347182,4344
347178,4323
347188,4353
341169,4368
347195,753
341180,744
342166,4385
342168,4385
342169,4385
347168,4382
347186,4386
320190,4168
320178,4187
317239,4188
317242,4188
317244,4188
317245,4188
320187,4199
328161,4219
327204,4216
327203,4232
327163,4242
328173,721
327207,4253
327200,4270
324161,4271
348167,4405
347199,4409
352159,4420
351164,4433
349160,4437
356375,4446
356383,4467
352171,4457
356395,771
356363,4464
356352,4495
778206,4501
355469,776
309217,4088
313159,4100
320191,703
320160,4102
320161,4103
315162,4105
315165,4108
317246,4109
320194,706
315181,4120
315175,4136
315177,4138
320164,4159
317232,4155
406171,4902
406190,4918
406192,4925
415172,4970
423173,843
423172,844
423166,4982
423161,4988
424166,4994
430159,4992
424163,4998
424173,5001
424181,5012
424159,5014
430179,5018
423170,5021
430187,5042
430180,5046
430210,856
430212,859
430213,860
430194,5048
430186,5073
430167,5062
430164,5066
430178,5087
440170,5101
366175,4582
368164,789
366208,4609
366209,4610
366223,4616
366231,4624
366199,4640
374175,4658
379211,4647
372166,4650
374173,4663
374170,4670
447159,5158
447162,5162
448159,5162
447163,5162
453169,5180
474189,877
453159,5183
453162,5190
474181,5217
489200,5221
474177,5222
380175,4711
381173,4715
377176,4715
380179,4721
381164,4723
382161,4738
379230,4738
379233,4738
384159,4752
383161,4747
388176,4757
388178,4759
389159,4782
391159,4785
393173,4800
397271,4797
397274,4804
397277,4806
403450,820
356355,4484
355465,4526
355440,4519
355467,4533
361159,4541
366170,4574
366193,4562
366200,4573
375160,4579
366232,777
403402,4815
403369,4817
403397,4817
397309,824
397307,826
403379,4835
403389,4835
403383,4835
403377,4841
403371,4841
403376,4841
402161,4864
406162,4872
403291,4884
406178,832
406180,834
645180,6050
665205,1044
635166,6062
645169,6066
645208,62
645170,6072
620192,5931
616200,5948
616195,5949
621173,25
621171,5962
620195,5961
620168,5965
666174,41
623168,5983
627169,5995
493172,5402
504166,5426
524216,5427
516170,5455
505174,5433
505171,5435
505168,5442
506169,5450
506170,5451
512182,5464
524221,902
512188,5470
516167,5486
524181,5498
512199,919
512175,5514
512167,5531
540194,956
540200,956
540188,958
527181,5540
524194,5546
524195,5556
524187,5558
524225,967
524210,5564
474168,5236
475170,5245
487259,5252
475168,5248
489237,898
479269,5298
479268,5299
487267,900
489231,5307
489169,5331
489210,5336
489217,5348
489220,5350
489195,5370
489194,5371
487264,5364
550168,5662
559167,976
567170,5676
567182,987
573167,5702
645166,5703
586167,5705
601195,5709
586170,5724
631167,6021
631168,6025
665201,1035
645176,6035
645190,6044
645197,1038
645206,54
596166,5775
607197,5763
607183,5778
616175,5808
601175,5798
607207,5818
607184,5825
607212,1013
607214,1015
620177,5903
616187,5887
616181,5890
524211,5567
524171,5590
524174,5591
532176,5595
527188,5604
527186,5605
527169,5606
540179,5619
540169,5630
540181,5644
540180,5643
684200,1074
709180,6243
684175,6256
709178,6398
708200,6409
709196,1088
708193,6437
708195,6435
709167,6462
709194,6467
709202,6480
713166,6500
719169,6510
747272,1106
747203,6669
747201,6671
747239,6683
747182,6684
741166,6686
747251,6697
774209,1108
665206,1049
646185,1050
646181,1045
653166,6106
665171,6107
656169,80
665193,6124
665187,6125
665182,6148
665172,6146
665183,6161
684166,6218
684171,6225
678168,6228
684198,1067
737194,138
737170,6554
737210,146
737193,1094
737168,6560
737178,6564
747264,6572
737177,6566
738187,6570
737206,153
737208,154
737209,154
738193,6585
747231,6596
738200,6600
747229,6618
747249,6607
747197,6624
747194,6627
740166,6632
747222,6639
747212,6659
747207,6665
747269,1103
684207,127
709169,6299
704179,6325
704174,6320
704178,6340
699166,6345
704200,6371
704201,6372
704208,6381
705167,6385
